ano_laudo;documento;substancia;qtd_comprimidos_unidades;qtd_selos_unidades;qnt_solido_gramas;qtd_erva_gramas;qtd_papel_gramas;volume_ml;Grupo;Observação
2023;Laudo 716/2023-SETEC/SR/PF/PB;ADB-BUTINACA;;;251,96;;;;canabinoides sintéticos;
2023;Laudo 718/2023-SETEC/SR/PF/SP;MDA;214;;;;;;drogas clássicas;
2023;Laudo 718/2023-SETEC/SR/PF/SP;MDA;194;;;;;;drogas clássicas;
2023;Laudo 718/2023-SETEC/SR/PF/SP;MDA;294;;;;;;drogas clássicas;
2023;Laudo 722/2023-SETEC/SR/PF/CE;MDA;500;;;;;;drogas clássicas;
2023;Laudo 726/2023-SETEC/SR/PF/ES;MDA;48;;;;;;drogas clássicas;
2023;Laudo 730/2023-INC/DITEC/PF;ADB-BUTINACA;;;246,92;;;;canabinoides sintéticos;
2023;Laudo 730/2023-SETEC/SR/PF/MT;MDA;171;;;;;;drogas clássicas;
2023;Laudo 730/2023-SETEC/SR/PF/MT;MDA;100;;;;;;drogas clássicas;
2023;Laudo 731/2023-SETEC/SR/PF/PB;ADB-BUTINACA;;;254,62;;;;canabinoides sintéticos;
2023;Laudo 742/2023-SETEC/SR/PF/PE;Metanfetamina;;;2,03;;;;drogas clássicas;
2023;Laudo 744/2023-SETEC/SR/PF/RJ;GBL;;;;;;0,25;outras substâncias sintéticas;
2023;Laudo 746/2023-NUTEC/DPF/FIG/PR;MDA;1;;;;;;drogas clássicas;
2023;Laudo 750/2023-SETEC/SR/PF/CE;MDMB-4en-PINACA;;;;48,78;;;canabinoides sintéticos;
2023;Laudo 752/2023-SETEC/SR/PF/PB;MDMA;;;1,50;;;;drogas clássicas;
2023;Laudo 753/2023-SETEC/SR/PF/BA;MDMA;;;10,17;;;;drogas clássicas;
2023;Laudo 753/2023-SETEC/SR/PF/PB;MDMA;;;17,60;;;;drogas clássicas;
2023;Laudo 754/2023-SETEC/SR/PF/PB;Mistura: MDMB-5Br-INACA + ADB-D-5BR-INACA;;;301,80;;;;mistura: canabinoides sintéticos;
2023;Laudo 755/2023-SETEC/SR/PF/MG;MDMA;100;;;;;;drogas clássicas;
2023;Laudo 756/2023-SETEC/SR/PF/RJ;MDA;49;;;;;;drogas clássicas;
2023;Laudo 757/2023-SETEC/SR/PF/RJ;MDA;99;;;;;;drogas clássicas;
2023;Laudo 761/2023-SETEC/SR/PF/RJ;GBL;;;;;;1458,00;outras substâncias sintéticas;
2023;Laudo 761/2023-SETEC/SR/PF/BA;MDMA;;;5,00;;;;drogas clássicas;
2023;Laudo 765/2023-SETEC/SR/PF/BA;MDMA;;;3,03;;;;drogas clássicas;
2023;Laudo 765/2023-SETEC/SR/PF/MT;MDA;50;;;;;;drogas clássicas;
2023;Laudo 767/2023-SETEC/SR/PF/PB;MDMA;;;3,05;;;;drogas clássicas;
2023;Laudo 772/2023-SETEC/SR/PF/PB;ADB-BUTINACA;;;253,95;;;;canabinoides sintéticos;
2023;Laudo 775/2023-SETEC/SR/PF/RS;Eutilona;;;229,63;;;;catinonas sintéticas;
2023;Laudo 783/2023-SETEC/SR/PF/PB;MDA;1175;;;;;;drogas clássicas;
2023;Laudo 784/2023-SETEC/SR/PF/RJ;GBL;;;;;;1000,00;outras substâncias sintéticas;
2023;Laudo 784/2023-SETEC/SR/PF/SC;MDA;1;;;;;;drogas clássicas;
2023;Laudo 785/2023-SETEC/SR/PF/RJ;GBL;;;;;;1000,00;outras substâncias sintéticas;
2023;Laudo 786/2023-SETEC/SR/PF/RJ;GBL;;;;;;1000,00;outras substâncias sintéticas;
2023;Laudo 792/2023-SETEC/SR/PF/SC;LSD;;25;;;;;drogas clássicas;
2023;Laudo 794/2023-SETEC/SR/PF/MS;Metanfetamina;;;3200,00;;;;drogas clássicas;
2023;Laudo 795/2023-SETEC/SR/PF/RJ;GBL;;;;;;5000,00;outras substâncias sintéticas;
2023;Laudo 798/2023-SETEC/SR/PF/BA;LSD;;1;;;;;drogas clássicas;
2023;Laudo 799/2023-SETEC/SR/PF/PB;ADB-BUTINACA;;;100,35;;;;canabinoides sintéticos;
2023;Laudo 800/2023-SETEC/SR/PF/MT;MDMA;4;;;;;;drogas clássicas;
2023;Laudo 805/2023-SETEC/SR/PF/PB;ADB-FUBIATA;;;5,49;;;;canabinoides sintéticos;
2023;Laudo 805/2023-SETEC/SR/PF/PB;MDA-19;;;493,79;;;;canabinoides sintéticos;
2023;Laudo 807/2023-NUTEC/DPF/FIG/PR;LSD;;130;;;;;drogas clássicas;
2023;Laudo 808/2023-SETEC/SR/PF/RJ;GBL;;;;;;2200,00;outras substâncias sintéticas;
2023;Laudo 808/2023-SETEC/SR/PF/CE;MDA;500;;;;;;drogas clássicas;
2023;Laudo 809/2023-SETEC/SR/PF/PB;ADB-FUBIATA;;;283,90;;;;canabinoides sintéticos;
2023;Laudo 810/2023-SETEC/SR/PF/MG;MDA;25;;;;;;drogas clássicas;
2023;Laudo 810/2023-SETEC/SR/PF/MG;MDMA;244;;;;;;drogas clássicas;
2023;Laudo 811/2023-SETEC/SR/PF/RS;Dipentilona;;;255,44;;;;catinonas sintéticas;
2023;Laudo 813/2023-NUTEC/DPF/FIG/PR;MDA;112;;;;;;drogas clássicas;
2023;Laudo 818/2023-SETEC/SR/PF/RJ;MDMA;150;;;;;;drogas clássicas;
2023;Laudo 818/2023-SETEC/SR/PF/RJ;MDMA;112;;;;;;drogas clássicas;
2023;Laudo 818/2023-SETEC/SR/PF/RJ;MDA;101;;;;;;drogas clássicas;
2023;Laudo 818/2023-SETEC/SR/PF/RJ;MDA;295;;;;;;drogas clássicas;
2023;Laudo 818/2023-SETEC/SR/PF/RJ;MDA;98;;;;;;drogas clássicas;
2023;Laudo 818/2023-SETEC/SR/PF/RJ;MDA;100;;;;;;drogas clássicas;
2023;Laudo 822/2023-SETEC/SR/PF/MG;MDA;247;;;;;;drogas clássicas;
2023;Laudo 827/2023-INC/DITEC/PF;Anfetamina;;;2,66;;;;drogas clássicas;
2023;Laudo 827/2023-SETEC/SR/PF/RS;LSD;;25;;;;;drogas clássicas;
2023;Laudo 832/2023-SETEC/SR/PF/RJ;GBL;;;;;;1500,00;outras substâncias sintéticas;
2023;Laudo 835/2023-SETEC/SR/PF/RJ;GBL;;;;;;2500,00;outras substâncias sintéticas;
2023;Laudo 839/2023-SETEC/SR/PF/CE;Metanfetamina;;;2,03;;;;drogas clássicas;
2023;Laudo 841/2023-SETEC/SR/PF/RJ;MDMA;4680;;;;;;drogas clássicas;
2023;Laudo 841/2023-SETEC/SR/PF/RJ;MDMA;;;11500,00;;;;drogas clássicas;
2023;Laudo 841/2023-SETEC/SR/PF/PB;LSD;;94;;;;;drogas clássicas;
2023;Laudo 842/2023-SETEC/SR/PF/BA;MDMB-4en-PINACA;;;253,24;;;;canabinoides sintéticos;
2023;Laudo 847/2023-SETEC/SR/PF/PR;MDMA;;;19,93;;;;drogas clássicas;
2023;Laudo 848/2023-SETEC/SR/PF/PB;MDMB-4en-PINACA;;;205,10;;;;canabinoides sintéticos;
2023;Laudo 855/2023-SETEC/SR/PF/MT;MDA;100;;;;;;drogas clássicas;
2023;Laudo 862/2023-SETEC/SR/PF/CE;LSD;;25;;;;;drogas clássicas;
2023;Laudo 862/2023-SETEC/SR/PF/MT;MDA;100;;;;;;drogas clássicas;
2023;Laudo 864/2023-SETEC/SR/PF/PR;MDMA;;;97,48;;;;drogas clássicas;
2023;Laudo 864/2023-SETEC/SR/PF/PB;Eutilona;;;3,01;;;;catinonas sintéticas;
2023;Laudo 864/2023-SETEC/SR/PF/PB;BMDP;;;48,20;;;;catinonas sintéticas;
2023;Laudo 867/2023-SETEC/SR/PF/PB;5-MAPB;;;0,50;;;;feniletilaminas;
2023;Laudo 867/2023-SETEC/SR/PF/PB;3-CMC;;;1,00;;;;catinonas sintéticas;
2023;Laudo 867/2023-SETEC/SR/PF/PB;3-MEC;;;1,00;;;;catinonas sintéticas;
2023;Laudo 867/2023-SETEC/SR/PF/PB;3-FMA;;;1,00;;;;feniletilaminas;
2023;Laudo 867/2023-SETEC/SR/PF/PB;3-MMA;;;1,00;;;;catinonas sintéticas;
2023;Laudo 867/2023-SETEC/SR/PF/PB;3-FEA;;;1,00;;;;feniletilaminas;
2023;Laudo 867/2023-SETEC/SR/PF/PB;2-FEA;;;1,00;;;;feniletilaminas;
2023;Laudo 867/2023-SETEC/SR/PF/PB;MDPHP;;;0,50;;;;catinonas sintéticas;
2023;Laudo 871/2023-INC/DITEC/PF;LSD;;30;;;;;drogas clássicas;
2023;Laudo 885/2023-SETEC/SR/PF/MT;LSD;;75;;;;;drogas clássicas;
2023;Laudo 888/2023-SETEC/SR/PF/PR;ADB-BUTINACA;;;235,34;;;;canabinoides sintéticos;
2023;Laudo 892/2023-SETEC/SR/PF/MT;Metanfetamina;;;4,01;;;;drogas clássicas;
2023;Laudo 896/2023-SETEC/SR/PF/RJ;GBL;;;;;;4000,00;outras substâncias sintéticas;
2023;Laudo 916/2023-SETEC/SR/PF/MG;MDA;;;45,31;;;;drogas clássicas;
2023;Laudo 918/2023-INC/DITEC/PF;MDMB-INACA;;;10024,00;;;;canabinoides sintéticos;
2023;Laudo 924/2023-SETEC/SR/PF/ES;LSD;;325;;;;;drogas clássicas;
2023;Laudo 933/2023-SETEC/SR/PF/MT;MDA;7;;;;;;drogas clássicas;
2023;Laudo 933/2023-SETEC/SR/PF/MT;MDA;16;;;;;;drogas clássicas;
2023;Laudo 934/2023-SETEC/SR/PF/MT;MDMA;;;0,73;;;;drogas clássicas;
2023;Laudo 940/2023-SETEC/SR/PF/SP;Cetamina;;;260,20;;;;Aril-ciclo-alquilaminas;
2023;Laudo 942/2023-SETEC/SR/PF/SP;Metanfetamina;;;147,40;;;;drogas clássicas;
2023;Laudo 942/2023-SETEC/SR/PF/SP;Cetamina;;;263,30;;;;Aril-ciclo-alquilaminas;
2023;Laudo 943/2023-SETEC/SR/PF/SC;GBL;;;;;;1687,88;outras substâncias sintéticas;
2023;Laudo 955/2023-SETEC/SR/PF/RJ;Metanfetamina;;;19,60;;;;drogas clássicas;
2023;Laudo 958/2023-SETEC/SR/PF/RJ;MDA;20;;;;;;drogas clássicas;
2023;Laudo 959/2023-SETEC/SR/PF/PB;Eutilona;;;250,99;;;;catinonas sintéticas;
2023;Laudo 961/2023-SETEC/SR/PF/RJ;MDMA;926;;;;;;drogas clássicas;
2023;Laudo 961/2023-SETEC/SR/PF/RJ;MDA;72;;;;;;drogas clássicas;
2023;Laudo 962/2023-SETEC/SR/PF/PB;Eutilona;;;509,07;;;;catinonas sintéticas;
2023;Laudo 963/2023-SETEC/SR/PF/SP;Metanfetamina;;;4,77;;;;drogas clássicas;
2023;Laudo 967/2023-SETEC/SR/PF/PE;ADB-BUTINACA;;;233,50;;;;canabinoides sintéticos;
2023;Laudo 978/2023-SETEC/SR/PF/CE;MDMB-4en-PINACA;;;;22,2;;;canabinoides sintéticos;
2023;Laudo 0008/2023-SETEC/SR/PF/PB;MDMA;20;;;;;;drogas clássicas;
2023;Laudo 992/2023-SETEC/SR/PF/BA;Mistura: 4-AcO-MET + 4-HO-MET;;;0,70;;;;mistura: triptaminas;
2023;Laudo 995/2023-SETEC/SR/PF/SC;GBL;;;;;;1811,34;outras substâncias sintéticas;
2023;Laudo 997/2023-SETEC/SR/PF/BA;BOH-2C-B;;;10,79;;;;feniletilaminas;
2023;Laudo 999/2023-SETEC/SR/PF/PE;ADB-BUTINACA;;;235,54;;;;canabinoides sintéticos;
2023;Laudo 1000/2023-SETEC/SR/PF/RS;LSD;;275;;;;;drogas clássicas;
2023;Laudo 1002/2023-SETEC/SR/PF/MT;MDA;2;;;;;;drogas clássicas;
2023;Laudo 1012/2023-SETEC/SR/PF/PE;Etizolam;;;0,93;;;;Benzodiazepinas;
2023;Laudo 1012/2023-SETEC/SR/PF/PE;N-etilhexedrona;;;1,02;;;;catinonas sintéticas;
2023;Laudo 1012/2023-SETEC/SR/PF/PE;3-MEO-PCP;;;1,02;;;;Aril-ciclo-alquilaminas;
2023;Laudo 1012/2023-SETEC/SR/PF/PE;3-FPM (3-fluorfenmetrazina);;;5,29;;;;outras substâncias sintéticas;
2023;Laudo 1016/2023-SETEC/SR/PF/BA;Mistura: MDA + Metanfetamina;;;106,00;;;;mistura: drogas clássicas;
2023;Laudo 1019/2023-SETEC/SR/PF/RS;ADB-BUTINACA;;;137,08;;;;canabinoides sintéticos;
2023;Laudo 1021/2023-SETEC/SR/PF/RS;Dipentilona;;;105,30;;;;catinonas sintéticas;
2023;Laudo 1040/2023-SETEC/SR/PF/PE;Eutilona;;;503,85;;;;catinonas sintéticas;
2023;Laudo 1044/2023-SETEC/SR/PF/PR;MDMB-4en-PINACA;;;99,19;;;;canabinoides sintéticos;
2023;Laudo 1048/2023-SETEC/SR/PF/PE;ADB-BUTINACA;;;234,77;;;;canabinoides sintéticos;
2023;Laudo 1055/2023-INC/DITEC/PF;MDMB-4en-PINACA;;;0,63;;;;canabinoides sintéticos;
2023;Laudo 1063/2023-SETEC/SR/PF/PE;MDMA;;;1,78;;;;drogas clássicas;
2023;Laudo 1065/2023-SETEC/SR/PF/PE;MDMA;;;2,43;;;;drogas clássicas;
2023;Laudo 1071/2023-SETEC/SR/PF/PE;ADB-BUTINACA;;;234,91;;;;canabinoides sintéticos;
2023;Laudo 1077/2023-INC/DITEC/PF;LSD;;19;;;;;drogas clássicas;
2023;Laudo 1090/2023-SETEC/SR/PF/SP;MDA;;;63,30;;;;drogas clássicas;
2023;Laudo 1097/2023-SETEC/SR/PF/RJ;GBL;;;;;;1000,00;outras substâncias sintéticas;
2023;Laudo 1097/2023-SETEC/SR/PF/RJ;GBL;;;;;;8000,00;outras substâncias sintéticas;
2023;Laudo 1098/2023-SETEC/SR/PF/RJ;GBL;;;;;;500,00;outras substâncias sintéticas;
2023;Laudo 1105/2023-SETEC/SR/PF/PE;MDMA;;;3,04;;;;drogas clássicas;
2023;Laudo 1108/2023-SETEC/SR/PF/PE;MDMA;;;0,76;;;;drogas clássicas;
2023;Laudo 1139/2023-SETEC/SR/PF/CE;MDA;;;1,20;;;;drogas clássicas;
2023;Laudo 1139/2023-SETEC/SR/PF/CE;MDA;3;;;;;;drogas clássicas;
2023;Laudo 1139/2023-SETEC/SR/PF/CE;MDA;3;;;;;;drogas clássicas;
2023;Laudo 1140/2023-SETEC/SR/PF/CE;25I-NBOH;;8;;;;;feniletilaminas;
2023;Laudo 1145/2023-SETEC/SR/PF/RS;5-MeO-DMT;;;0,37;;;;Triptamina;
2023;Laudo 1145/2023-SETEC/SR/PF/PE;Desclorocetamina;;;0,51;;;;Aril-ciclo-alquilaminas;
2023;Laudo 1145/2023-SETEC/SR/PF/PE;DOC;5;;;;;;feniletilaminas;
2023;Laudo 1145/2023-SETEC/SR/PF/PE;5-MeO-DMT;;;0,26;;;;Triptamina;
2023;Laudo 1145/2023-SETEC/SR/PF/PE;BOH-2C-B;;;0,28;;;;feniletilaminas;
2023;Laudo 1145/2023-SETEC/SR/PF/PE;3-MeO-PCP;;;0,26;;;;Aril-ciclo-alquilaminas;
2023;Laudo 1146/2023-SETEC/SR/PF/PR;MDMA;10;;;;;;drogas clássicas;
2023;Laudo 1147/2023-INC/DITEC/PF;N-etilpentilona;;;503,19;;;;catinonas sintéticas;
2023;Laudo 1147/2023-SETEC/SR/PF/PE;Cetamina;;;0,70;;;;Aril-ciclo-alquilaminas;
2023;Laudo 1148/2023-INC/DITEC/PF;MDMB-4en-PINACA;;;400,00;;;;canabinoides sintéticos;
2023;Laudo 1156/2023-SETEC/SR/PF/PR;MDMA;;;2,94;;;;drogas clássicas;
2023;Laudo 1156/2023-SETEC/SR/PF/PE;Anfetamina;;;18,46;;;;drogas clássicas;
2023;Laudo 1172/2023-SETEC/SR/PF/GO;MDA;;;298,90;;;;drogas clássicas;
2023;Laudo 1179/2023-SETEC/SR/PF/RJ;MDA;;;64,19;;;;drogas clássicas;
2023;Laudo 1179/2023-SETEC/SR/PF/RJ;MDMA;;;570,44;;;;drogas clássicas;
2023;Laudo 1182/2023-INC/DITEC/PF;Mistura: MDMA + MDEA;;;1,50;;;;mistura: drogas clássicas;
2023;Laudo 1182/2023-SETEC/SR/PF/RJ;MDMA;;;11,13;;;;drogas clássicas;
2023;Laudo 1182/2023-SETEC/SR/PF/RJ;MDA;;;152,03;;;;drogas clássicas;
2023;Laudo 1182/2023-SETEC/SR/PF/RJ;MDA;25;;;;;;drogas clássicas;
2023;Laudo 1182/2023-SETEC/SR/PF/RJ;MDA;25;;;;;;drogas clássicas;
2023;Laudo 1182/2023-SETEC/SR/PF/RJ;MDA;60;;;;;;drogas clássicas;
2023;Laudo 1182/2023-SETEC/SR/PF/RJ;MDA;60;;;;;;drogas clássicas;
2023;Laudo 1182/2023-SETEC/SR/PF/RJ;MDMA;100;;;;;;drogas clássicas;
2023;Laudo 1182/2023-SETEC/SR/PF/RJ;MDA;301;;;;;;drogas clássicas;
2023;Laudo 1201/2023-SETEC/SR/PF/SP;5F-MDMB-PICA (5F-MDMB-2201);;;998,59;;;;canabinoides sintéticos;
2023;Laudo 1218/2023-SETEC/SR/PF/SC;1P-LSD;;10;;;;;lisergamidas;
2023;Laudo 1221/2023-SETEC/SR/PF/SC;MDMA;53;;;;;;drogas clássicas;
2023;Laudo 1223/2023-SETEC/SR/PF/SC;1P-LSD;;50;;;;;lisergamidas;
2023;Laudo 1256/2023-SETEC/SR/PF/RS;MDMA;;;2,71;;;;drogas clássicas;
2023;Laudo 1257/2023-SETEC/SR/PF/RJ;MDMA;;;4,89;;;;drogas clássicas;
2023;Laudo 1257/2023-SETEC/SR/PF/RJ;MDA;600;;;;;;drogas clássicas;
2023;Laudo 1257/2023-SETEC/SR/PF/RJ;MDMA;193;;;;;;drogas clássicas;
2023;Laudo 1257/2023-SETEC/SR/PF/CE;MDA;;;4,99;;;;drogas clássicas;
2023;Laudo 1260/2023-SETEC/SR/PF/RS;MDMA;;;10,57;;;;drogas clássicas;
2023;Laudo 1262/2023-SETEC/SR/PF/RS;MDA;149;;;;;;drogas clássicas;
2023;Laudo 1262/2023-SETEC/SR/PF/RS;MDA;7;;;;;;drogas clássicas;
2023;Laudo 1263/2023-SETEC/SR/PF/SC;MDMA;;;5,60;;;;drogas clássicas;
2023;Laudo 1264/2023-SETEC/SR/PF/SC;MDMA;;;10,50;;;;drogas clássicas;
2023;Laudo 1266/2023-SETEC/SR/PF/RS;MDMA;;;2,06;;;;drogas clássicas;
2023;Laudo 1267/2023-SETEC/SR/PF/RS;MDMA;;;10,04;;;;drogas clássicas;
2023;Laudo 1272/2023-SETEC/SR/PF/SC;MDMA;;;11,30;;;;drogas clássicas;
2023;Laudo 1284/2023-SETEC/SR/PF/CE;ADB-4en-PINACA;;1000;;;;;canabinoides sintéticos;
2023;Laudo 1291/2023-SETEC/SR/PF/RJ;GBL;;;;;;3700,00;outras substâncias sintéticas;
2023;Laudo 1294/2023-SETEC/SR/PF/CE;ADB-4en-PINACA;;2;;;;;canabinoides sintéticos;
2023;Laudo 1294/2023-SETEC/SR/PF/CE;DMT;;;0,23;;;;drogas clássicas;
2023;Laudo 1300/2023-SETEC/SR/PF/SC;3-MMC;;;58,00;;;;catinonas sintéticas;
2023;Laudo 1314/2023-SETEC/SR/PF/PR;MDMA;;;5,90;;;;drogas clássicas;
2023;Laudo 1339/2023-SETEC/SR/PF/CE;25B-NBOH;;25;;;;;feniletilaminas;
2023;Laudo 1343/2023-SETEC/SR/PF/RJ;GBL;;;;;;4000,00;outras substâncias sintéticas;
2023;Laudo 1344/2023-SETEC/SR/PF/RJ;GBL;;;;;;2000,00;outras substâncias sintéticas;
2023;Laudo 1350/2023-INC/DITEC/PF;Mistura: ADB-5-Br-Butinaca + ADB-5-Br-Inaca;;;3740,00;;;;mistura: canabinoides sintéticos;
2023;Laudo 1360/2023-SETEC/SR/PF/SC;MDMA;;;9,90;;;;drogas clássicas;
2023;Laudo 1368/2023-SETEC/SR/PF/PR;MDMA;;;981,76;;;;drogas clássicas;
2023;Laudo 1371/2023-INC/DITEC/PF;MDMA;;;10,26;;;;drogas clássicas;
2023;Laudo 1376/2023-SETEC/SR/PF/PR;Cetamina;;;0,02;;;;Aril-ciclo-alquilaminas;
2023;Laudo 1376/2023-SETEC/SR/PF/PR;MDA;;;0,16;;;;drogas clássicas;
2023;Laudo 1382/2023-SETEC/SR/PF/RJ;MDMA;;;8705,00;;;;drogas clássicas;
2023;Laudo 1382/2023-SETEC/SR/PF/RJ;MDMA;9942;;;;;;drogas clássicas;
2023;Laudo 1382/2023-SETEC/SR/PF/RJ;MDMA;9958;;;;;;drogas clássicas;
2023;Laudo 1382/2023-SETEC/SR/PF/RJ;MDMA;5305;;;;;;drogas clássicas;
2023;Laudo 1382/2023-SETEC/SR/PF/RJ;MDMA;20047;;;;;;drogas clássicas;
2023;Laudo 1382/2023-SETEC/SR/PF/RJ;MDMA;9872;;;;;;drogas clássicas;
2023;Laudo 1384/2023-SETEC/SR/PF/CE;MDA;20;;;;;;drogas clássicas;
2023;Laudo 1384/2023-SETEC/SR/PF/CE;MDA;20;;;;;;drogas clássicas;
2023;Laudo 1384/2023-SETEC/SR/PF/CE;MDA;20;;;;;;drogas clássicas;
2023;Laudo 1384/2023-SETEC/SR/PF/CE;MDA;20;;;;;;drogas clássicas;
2023;Laudo 1384/2023-SETEC/SR/PF/CE;MDA;20;;;;;;drogas clássicas;
2023;Laudo 1392/2023-SETEC/SR/PF/SC;4-F-MDMB-BUTINACA;;;190,52;;;;canabinoides sintéticos;
2023;Laudo 1399/2023-SETEC/SR/PF/SP;Metanfetamina;;;4917,00;;;;drogas clássicas;
2023;Laudo 1404/2023-SETEC/SR/PF/SC;MDMA;;;2,56;;;;drogas clássicas;
2023;Laudo 1459/2023-SETEC/SR/PF/RJ;MDA;1368;;;;;;drogas clássicas;
2023;Laudo 1459/2023-SETEC/SR/PF/RJ;MDMA;;;50,07;;;;drogas clássicas;
2023;Laudo 1469/2023-SETEC/SR/PF/SP;MDA;1;;;;;;drogas clássicas;
2023;Laudo 1469/2023-SETEC/SR/PF/SP;Cetamina;;;0,40;;;;Aril-ciclo-alquilaminas;
2023;Laudo 1513/2023-SETEC/SR/PF/RJ;GBL;;;;;;250,00;outras substâncias sintéticas;
2023;Laudo 1526/2023-NUTEC/DPF/FIG/PR;MDA;8;;;;;;drogas clássicas;
2023;Laudo 1526/2023-NUTEC/DPF/FIG/PR;MDA;17;;;;;;drogas clássicas;
2023;Laudo 1535/2023-SETEC/SR/PF/SC;Metanfetamina;50;;;;;;drogas clássicas;
2023;Laudo 1557/2023-SETEC/SR/PF/SP;Metanfetamina;;;9993,00;;;;drogas clássicas;
2023;Laudo 1571/2023-SETEC/SR/PF/MG;MDA;;;61,10;;;;drogas clássicas;
2023;Laudo 1581/2023-SETEC/SR/PF/MG;MDA;10;;;;;;drogas clássicas;
2023;Laudo 1602/2023-SETEC/SR/PF/SC;MDA;3;;;;;;drogas clássicas;
2023;Laudo 1602/2023-SETEC/SR/PF/SC;MDA;3;;;;;;drogas clássicas;
2023;Laudo 1602/2023-SETEC/SR/PF/SC;Metanfetamina;3;;;;;;drogas clássicas;
2023;Laudo 1619/2023-SETEC/SR/PF/MG;MDA;100;;;;;;drogas clássicas;
2023;Laudo 1644/2023-NUTEC/DPF/FIG/PR;MDA;100;;;;;;drogas clássicas;
2023;Laudo 1685/2023-INC/DITEC/PF;Clobenzorex;20;;;;;;feniletilaminas;
2023;Laudo 1688/2023-SETEC/SR/PF/SC;MDA;527;;;;;;drogas clássicas;
2023;Laudo 1694/2023-SETEC/SR/PF/SC;MDA;97;;;;;;drogas clássicas;
2023;Laudo 1695/2023-SETEC/SR/PF/SC;MDA;104;;;;;;drogas clássicas;
2023;Laudo 1699/2023-SETEC/SR/PF/SC;MDA;3;;;;;;drogas clássicas;
2023;Laudo 1705/2023-SETEC/SR/PF/RJ;GBL;;;;;;1000,00;outras substâncias sintéticas;
2023;Laudo 1706/2023-SETEC/SR/PF/RJ;GBL;;;;;;2250,00;outras substâncias sintéticas;
2023;Laudo 1708/2023-SETEC/SR/PF/RJ;GBL;;;;;;3700,00;outras substâncias sintéticas;
2023;Laudo 1734/2023-SETEC/SR/PF/PR;MDA;96;;;;;;drogas clássicas;
2023;Laudo 1734/2023-SETEC/SR/PF/PR;MDA;202;;;;;;drogas clássicas;
2023;Laudo 1734/2023-SETEC/SR/PF/PR;MDA;491;;;;;;drogas clássicas;
2023;Laudo 1734/2023-SETEC/SR/PF/PR;MDA;201;;;;;;drogas clássicas;
2023;Laudo 1738/2023-SETEC/SR/PF/RJ;GBL;;;;;;3800,00;outras substâncias sintéticas;
2023;Laudo 1755/2023-SETEC/SR/PF/RJ;GBL;;;;;;4000,00;outras substâncias sintéticas;
2023;Laudo 1756/2023-SETEC/SR/PF/RJ;MDMA;;;107,63;;;;drogas clássicas;
2023;Laudo 1810/2023-SETEC/SR/PF/MG;MDMA;;;76,60;;;;drogas clássicas;
2023;Laudo 1817/2023-SETEC/SR/PF/MG;MDA;500;;;;;;drogas clássicas;
2023;Laudo 1831/2023-SETEC/SR/PF/MG;MDMA;50;;;;;;drogas clássicas;
2023;Laudo 1836/2023-NUTEC/DPF/FIG/PR;MDMA;;;24665,00;;;;drogas clássicas;
2023;Laudo 1863/2023-SETEC/SR/PF/MG;MDA;;;49,60;;;;drogas clássicas;
2023;Laudo 1868/2023-SETEC/SR/PF/MG;LSD;;50;;;;;drogas clássicas;
2023;Laudo 1890/2023-SETEC/SR/PF/SP;LSD;;249;;;;;drogas clássicas;
2023;Laudo 1913/2023-SETEC/SR/PF/RS;MDA;;;52,89;;;;drogas clássicas;
2023;Laudo 1915/2023-SETEC/SR/PF/RS;MDMA;100;;;;;;drogas clássicas;
2023;Laudo 1946/2023-SETEC/SR/PF/MG;MDA;50;;;;;;drogas clássicas;
2023;Laudo 1949/2023-SETEC/SR/PF/RS;MDA;2;;;;;;drogas clássicas;
2023;Laudo 1978/2023-SETEC/SR/PF/RJ;GBL;;;;;;750,00;outras substâncias sintéticas;
2023;Laudo 1989/2023-SETEC/SR/PF/MG;MDMA;;;20,35;;;;drogas clássicas;
2023;Laudo 2000/2023-SETEC/SR/PF/MG;2,3-MDA;100;;;;;;feniletilaminas;
2023;Laudo 2022/2023-SETEC/SR/PF/SP;DMT;;;302,00;;;;drogas clássicas;
2023;Laudo 2029/2023-SETEC/SR/PF/SP;Metanfetamina;;;2970,00;;;;drogas clássicas;
2023;Laudo 2029/2023-INC/DITEC/PF;MDMB-INACA;;;6523,00;;;;canabinoides sintéticos;
2023;Laudo 2031/2023-INC/DITEC/PF;MDMA;;;738,39;;;;drogas clássicas;
2023;Laudo 2042/2023-SETEC/SR/PF/MG;MDMA;15;;;;;;drogas clássicas;
2023;Laudo 2047/2023-SETEC/SR/PF/MG;MDA;510;;;;;;drogas clássicas;
2023;Laudo 2061/2023-SETEC/SR/PF/SP;DMT;;;73,00;;;;drogas clássicas;
2023;Laudo 2086/2023-SETEC/SR/PF/MG;2,3-MDA;;;50,00;;;;feniletilaminas;
2023;Laudo 2094/2023-SETEC/SR/PF/MG;MDA;80;;;;;;drogas clássicas;
2023;Laudo 2101/2023-SETEC/SR/PF/RJ;MDA;;;299,69;;;;drogas clássicas;
2023;Laudo 2101/2023-SETEC/SR/PF/RJ;MDA;5080;;;;;;drogas clássicas;
2023;Laudo 2136/2023-SETEC/SR/PF/MG;MDA;;;50,00;;;;drogas clássicas;
2023;Laudo 2141/2023-SETEC/SR/PF/MG;LSD;;100;;;;;drogas clássicas;
